Time,PACKAGED VAV WITH RHT - L01:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 1:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 1:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 1:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 2:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 3:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 4:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 5:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 6:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Heat Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L01:DesPer 7:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 1:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 2:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 3:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 4:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 5:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 6:Des Tot Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Heat Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Sens Cool Cap [W],PACKAGED VAV WITH RHT - L02:DesPer 7:Des Tot Cool Cap [W]
00:55:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003004E+01,4.071822E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383093E+00,1.853241E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829511E+00,3.921276E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887884E+01,1.172374E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137353E+01,4.725024E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832271E+01,1.129875E+06,0.000000E+00,0.000000E+00,0.000000E+00
01:00:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003004E+01,4.071824E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383096E+00,1.853242E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829515E+00,3.921277E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887886E+01,1.172375E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137355E+01,4.725028E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832273E+01,1.129876E+06,0.000000E+00,0.000000E+00,0.000000E+00
01:05:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003004E+01,4.071826E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383099E+00,1.853242E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829520E+00,3.921279E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887889E+01,1.172376E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137357E+01,4.725032E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832276E+01,1.129877E+06,0.000000E+00,0.000000E+00,0.000000E+00
01:10:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003005E+01,4.071827E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383102E+00,1.853243E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829524E+00,3.921281E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887891E+01,1.172377E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137359E+01,4.725036E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832278E+01,1.129878E+06,0.000000E+00,0.000000E+00,0.000000E+00
01:15:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003005E+01,4.071829E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383105E+00,1.853244E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829528E+00,3.921282E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887894E+01,1.172378E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137361E+01,4.725039E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832281E+01,1.129879E+06,0.000000E+00,0.000000E+00,0.000000E+00
01:20:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003006E+01,4.071830E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383108E+00,1.853244E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829532E+00,3.921284E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887896E+01,1.172379E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137362E+01,4.725043E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832283E+01,1.129880E+06,0.000000E+00,0.000000E+00,0.000000E+00
01:25:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003006E+01,4.071832E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383111E+00,1.853245E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829535E+00,3.921285E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887898E+01,1.172380E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137364E+01,4.725047E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832286E+01,1.129881E+06,0.000000E+00,0.000000E+00,0.000000E+00
01:30:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003006E+01,4.071833E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383113E+00,1.853246E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829539E+00,3.921287E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887901E+01,1.172380E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137366E+01,4.725051E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832288E+01,1.129881E+06,0.000000E+00,0.000000E+00,0.000000E+00
01:35:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003007E+01,4.071835E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383116E+00,1.853246E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829543E+00,3.921288E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887903E+01,1.172381E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137367E+01,4.725055E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832291E+01,1.129882E+06,0.000000E+00,0.000000E+00,0.000000E+00
01:40:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003007E+01,4.071836E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383119E+00,1.853247E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829547E+00,3.921290E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887905E+01,1.172382E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137369E+01,4.725058E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832293E+01,1.129883E+06,0.000000E+00,0.000000E+00,0.000000E+00
01:45:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003007E+01,4.071838E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383122E+00,1.853247E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829551E+00,3.921291E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887908E+01,1.172383E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137371E+01,4.725062E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832295E+01,1.129884E+06,0.000000E+00,0.000000E+00,0.000000E+00
01:50:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003008E+01,4.071839E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383124E+00,1.853248E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829554E+00,3.921293E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887910E+01,1.172384E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137372E+01,4.725065E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832297E+01,1.129885E+06,0.000000E+00,0.000000E+00,0.000000E+00
01:55:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003008E+01,4.071841E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383127E+00,1.853249E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829558E+00,3.921294E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887912E+01,1.172385E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137374E+01,4.725069E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832300E+01,1.129886E+06,0.000000E+00,0.000000E+00,0.000000E+00
02:00:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003008E+01,4.071842E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383129E+00,1.853249E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829561E+00,3.921296E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887914E+01,1.172386E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137376E+01,4.725072E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832302E+01,1.129887E+06,0.000000E+00,0.000000E+00,0.000000E+00
02:05:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003009E+01,4.071843E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383132E+00,1.853250E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829565E+00,3.921297E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887916E+01,1.172387E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137377E+01,4.725076E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832304E+01,1.129888E+06,0.000000E+00,0.000000E+00,0.000000E+00
02:10:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003009E+01,4.071845E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383134E+00,1.853250E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829568E+00,3.921298E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887918E+01,1.172388E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137379E+01,4.725079E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832306E+01,1.129889E+06,0.000000E+00,0.000000E+00,0.000000E+00
02:15:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003010E+01,4.071846E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383137E+00,1.853251E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829572E+00,3.921300E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887920E+01,1.172388E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137380E+01,4.725083E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832308E+01,1.129890E+06,0.000000E+00,0.000000E+00,0.000000E+00
02:20:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003010E+01,4.071847E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383139E+00,1.853251E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829575E+00,3.921301E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887923E+01,1.172389E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137382E+01,4.725086E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832310E+01,1.129890E+06,0.000000E+00,0.000000E+00,0.000000E+00
02:25:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.003010E+01,4.071849E+05,0.000000E+00,0.000000E+00,0.000000E+00,8.383142E+00,1.853252E+05,0.000000E+00,0.000000E+00,0.000000E+00,9.829578E+00,3.921302E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.887925E+01,1.172390E+06,0.000000E+00,0.000000E+00,0.000000E+00,2.137383E+01,4.725089E+05,0.000000E+00,0.000000E+00,0.000000E+00,2.832313E+01,1.129891E+06,0.000000E+00,0.000000E+00,0.000000E+00
